timestamp,robot,mode,solver,collision_free,n_problems,n_timed,t_med_ms,t_p95_ms,pos_med_mm,pos_p95_mm,rot_med_rad,rot_p95_rad,success_n,success_total,coll_free_n,peak_gpu_pct,avg_gpu_pct,peak_vram_mb
2026-03-31T00:03:32,fetch,batch,SQP-CUDA,True,256,5,0.215481,,0.00055,255.134904,3e-06,0.840239,173,256,0,100.0,84.173913,21117.3125
2026-03-31T00:03:32,fetch,batch,MPPI-CUDA,True,256,5,0.014213,,0.114417,103.382488,0.000994,0.710206,183,256,0,3.0,3.0,21117.3125
2026-03-31T00:03:32,fetch,batch,PyRoKi,True,256,5,26.351209,,0.438341,108.287358,0.002838,1.021753,156,256,0,97.0,92.305287,21119.3125
2026-03-31T01:08:45,baxter,sequential,HJCD-JAX,False,10,5,159.992873,160.127675,0.200024,1.319811,6.3e-05,0.000376,8,10,,,,
2026-03-31T01:08:45,baxter,sequential,HJCD-CUDA,False,10,5,11.536604,11.607196,0.194226,1.478505,6.7e-05,0.000563,8,10,,,,
2026-03-31T01:08:45,baxter,sequential,LS-JAX,False,10,5,149.041344,149.151635,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,LS-CUDA,False,10,5,15.803235,15.829199,0.000149,0.00021,0.0,0.0,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,SQP-JAX,False,10,5,156.97981,157.052593,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,SQP-CUDA,False,10,5,32.632633,32.770963,0.000128,0.000276,0.0,0.0,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,MPPI-JAX,False,10,5,64.577246,64.611448,0.000191,0.069142,2e-06,0.000329,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,MPPI-CUDA,False,10,5,4.087418,4.110041,0.028864,0.271372,0.00012,0.001143,10,10,,,,
2026-03-31T01:08:45,baxter,sequential,PyRoKi,False,10,5,269.282079,302.38758,0.0,0.0,0.0,0.0,10,10,,,,
2026-03-31T01:08:45,baxter,batch,LS-JAX-BATCH,False,256,5,20.200909,,0.0,0.0,0.0,0.0,255,256,,100.0,99.732326,21129.3125
2026-03-31T01:08:45,baxter,batch,HJCD-JAX-BATCH,False,256,5,20.441076,,0.188098,1.614018,6.5e-05,0.000527,225,256,,100.0,99.736654,21129.3125
2026-03-31T01:08:45,baxter,batch,SQP-JAX-BATCH,False,256,5,20.363079,,0.0,0.0,0.0,0.0,256,256,,100.0,99.758556,21129.3125
2026-03-31T01:08:45,baxter,batch,MPPI-JAX-BATCH,False,256,5,4.932029,,0.000419,0.160862,3e-06,0.000615,256,256,,100.0,99.005151,21129.3125
2026-03-31T01:08:45,baxter,batch,LS-CUDA-BATCH,False,256,5,0.079198,,0.000125,0.000309,0.0,0.0,256,256,,99.0,58.08,21129.3125
2026-03-31T01:08:45,baxter,batch,HJCD-CUDA-BATCH,False,256,5,0.061333,,0.185112,1.731657,5.9e-05,0.000392,221,256,,99.0,33.9,21129.3125
2026-03-31T01:08:45,baxter,batch,SQP-CUDA-BATCH,False,256,5,0.158268,,0.000123,0.000278,0.0,0.0,256,256,,100.0,58.12,21129.3125
2026-03-31T01:08:45,baxter,batch,MPPI-CUDA-BATCH,False,256,5,0.021689,,0.007233,0.345556,4.6e-05,0.001644,254,256,,5.0,5.0,21129.3125
2026-03-31T01:08:45,baxter,batch,PyRoKi-BATCH,False,256,5,55.691028,,0.0,0.0,0.0,0.0,256,256,,99.0,95.480472,21129.3125
2026-03-31T01:08:45,baxter,sequential,HJCD-JAX,True,10,5,220.530949,220.59237,257.613985,1016.711901,1.130801,2.050977,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,HJCD-CUDA,True,10,5,48.178489,48.395159,95.872396,972.236803,0.121755,0.993659,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,LS-JAX,True,10,5,227.250807,227.401625,1116.374694,1336.85129,2.740482,3.045321,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,LS-CUDA,True,10,5,37.135944,37.204832,818.939512,1094.38166,2.232939,2.573564,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,SQP-JAX,True,10,5,235.850362,235.874524,720.897101,1159.004109,1.187146,2.3441,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,SQP-CUDA,True,10,5,67.553688,67.599487,269.537744,528.332572,0.684691,1.4336,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,MPPI-JAX,True,10,5,93.369507,93.429291,1155.678606,1520.001323,2.083665,2.31696,0,10,0,,,
2026-03-31T01:08:45,baxter,sequential,MPPI-CUDA,True,10,5,37.713838,37.761646,18.869715,220.944778,0.125156,0.869228,2,10,0,,,
2026-03-31T01:08:45,baxter,sequential,PyRoKi,True,10,5,736.714755,794.331986,130.639814,310.404122,0.653418,2.620291,0,10,0,,,
2026-03-31T01:08:45,baxter,batch,LS-JAX,True,256,5,53.562371,,935.25179,1479.56616,2.285312,3.061073,0,256,0,100.0,99.902643,21129.3125
2026-03-31T01:08:45,baxter,batch,HJCD-JAX,True,256,5,40.974638,,473.575847,1047.995083,1.314288,2.530856,0,256,0,100.0,99.808777,21129.3125
2026-03-31T01:08:45,baxter,batch,SQP-JAX,True,256,5,53.699317,,544.41547,1294.236085,1.334007,2.724363,0,256,0,100.0,99.955424,21129.3125
2026-03-31T01:08:45,baxter,batch,MPPI-JAX,True,256,5,9.452127,,939.150407,1474.040474,2.197811,2.996777,0,256,0,100.0,99.254796,21129.3125
2026-03-31T01:08:45,baxter,batch,LS-CUDA,True,256,5,0.165332,,722.621932,1359.095046,1.728421,2.87359,1,256,0,100.0,68.358491,21129.3125
2026-03-31T01:08:45,baxter,batch,HJCD-CUDA,True,256,5,1.175606,,145.912496,862.312679,0.510889,1.977324,20,256,0,100.0,97.086253,21129.3125
2026-03-31T01:08:45,baxter,batch,SQP-CUDA,True,256,5,0.604115,,210.694832,641.475467,0.659692,1.579826,2,256,0,100.0,86.314136,21133.3125
2026-03-31T01:08:45,baxter,batch,MPPI-CUDA,True,256,5,0.034097,,9.820702,389.533979,0.075493,1.078617,71,256,0,54.0,19.090909,21135.3125
2026-03-31T01:08:45,baxter,batch,PyRoKi,True,256,5,68.568584,,77.921803,317.801491,0.591715,2.588448,1,256,0,100.0,95.126389,21137.3125
